cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
17724264,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1495256291
17724264,23656,ENG - Unpaved Local Roads and Streets,1,284,"Large Stones - Fract. >3in, 24.9 to >50%, Wght. Av. 0-40",1,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,NA,Not rated; Fragments > 75mm,0,0,0,1495256292
17724264,23656,ENG - Unpaved Local Roads and Streets,2,10192,Slope 8 to > 15%,1,NA,Not rated; Slope,NA,Not rated; Slope,NA,Not rated; Slope,NA,Not rated; Slope,0,0,0,1495256293
17724264,23656,ENG - Unpaved Local Roads and Streets,3,23660,Dust PM10 and PM2.5 Generation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1495256294
17724264,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256295
17724264,57992,Farm and Garden Composting Facility - Surface,1,20466,"Slope 3 to 8 percent, Limitation",1,NA,"Not rated, slope",NA,"Not rated, slope",NA,"Not rated, slope",NA,"Not rated, slope",0,0,0,1495256296
17724264,57992,Farm and Garden Composting Facility - Surface,2,20463,Fragments >=250 mm in Surface Layer (5 to 15%),1,NA,"Not rated, stones",NA,"Not rated, stones",NA,"Not rated, stones",NA,"Not rated, stones",0,0,0,1495256297
17724264,57992,Farm and Garden Composting Facility - Surface,3,20487,Precipitation,1,NA,"Not rated, Mean annual precipitation",NA,"Not rated, Mean annual precipitation",NA,"Not rated, Mean annual precipitation",NA,"Not rated, Mean annual precipitation",0,0,0,1495256298
17724264,57992,Farm and Garden Composting Facility - Surface,4,20488,Temperature,1,NA,"Not rated, Mean annual air temperature",NA,"Not rated, Mean annual air temperature",NA,"Not rated, Mean annual air temperature",NA,"Not rated, Mean annual air temperature",0,0,0,1495256299
17724264,57992,Farm and Garden Composting Facility - Surface,5,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1495256300
17724264,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256301
17724264,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,352,Slope Limitation (<15% to >30%),1,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,0,0,0,1495256302
17724264,351,FOR - Construction Limitations for Haul Roads/Log Landings,2,542,Stickiness/Slope Limitation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256303
17724264,351,FOR - Construction Limitations for Haul Roads/Log Landings,3,389,Stoniness Limitation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256304
17724264,351,FOR - Construction Limitations for Haul Roads/Log Landings,4,25130,"Sand/Slope Limitation, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256305
17724264,351,FOR - Construction Limitations for Haul Roads/Log Landings,5,531,Strength Limitation (1),1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256306
17724264,670,FOR - Hand Planting Suitability,0,670,FOR - Hand Planting Suitability,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1495256307
17724264,670,FOR - Hand Planting Suitability,1,622,Slope Limitation (<35% to >80%),1,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,0,0,0,1495256308
17724264,670,FOR - Hand Planting Suitability,2,25127,"Sand Limitation (3), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256309
17724264,670,FOR - Hand Planting Suitability,3,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256310
17724264,670,FOR - Hand Planting Suitability,4,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256311
17724264,670,FOR - Hand Planting Suitability,5,25121,"Stickiness Limitation (4), Revised",1,0,Stickiness,0,Stickiness,0.75,Stickiness; high plasticity index,0.75,Stickiness; high plasticity index,1,0,0,1495256312
17724264,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256313
17724264,559,FOR - Harvest Equipment Operability,1,562,Slope Limitation (<20% to >35%),1,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,0,0,0,1495256314
17724264,559,FOR - Harvest Equipment Operability,2,25133,"Stickiness Limitation (1), Revised",1,NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",0,0,0,1495256315
17724264,559,FOR - Harvest Equipment Operability,3,25138,"Sand Limitation (1), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256316
17724264,559,FOR - Harvest Equipment Operability,4,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256317
17724264,559,FOR - Harvest Equipment Operability,5,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256318
17724264,348,FOR - Log Landing Suitability,0,348,FOR - Log Landing Suitability,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256319
17724264,348,FOR - Log Landing Suitability,1,323,Slope Limitation (<6% to >12%),1,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,0,0,0,1495256320
17724264,348,FOR - Log Landing Suitability,2,25133,"Stickiness Limitation (1), Revised",1,NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",0,0,0,1495256321
17724264,348,FOR - Log Landing Suitability,3,25138,"Sand Limitation (1), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256322
17724264,348,FOR - Log Landing Suitability,4,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256323
17724264,348,FOR - Log Landing Suitability,5,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256324
17724264,63742,FOR - Mechanical Planting Suitability,0,63742,FOR - Mechanical Planting Suitability,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1495256325
17724264,63742,FOR - Mechanical Planting Suitability,1,61430,Slope Limitation (<5% to >35%),1,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,0,0,0,1495256326
17724264,63742,FOR - Mechanical Planting Suitability,2,61435,Sand Limitation (3) (Updated),1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256327
17724264,63742,FOR - Mechanical Planting Suitability,3,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256328
17724264,63742,FOR - Mechanical Planting Suitability,4,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256329
17724264,63742,FOR - Mechanical Planting Suitability,5,61437,Stickiness Limitation (4) (Updated),1,0,Stickiness,0,Stickiness,0.75,Stickiness; high plasticity index,0.75,Stickiness; high plasticity index,1,0,0,1495256330
17724264,63743,FOR - Mechanical Site Preparation (Deep),0,63743,FOR - Mechanical Site Preparation (Deep),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256331
17724264,63743,FOR - Mechanical Site Preparation (Deep),1,61470,Slope Limitation (<15% to >35%) (Updated),1,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,0,0,0,1495256332
17724264,63743,FOR - Mechanical Site Preparation (Deep),2,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256333
17724264,63743,FOR - Mechanical Site Preparation (Deep),3,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256334
17724264,63744,FOR - Mechanical Site Preparation (Surface),0,63744,FOR - Mechanical Site Preparation (Surface),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256335
17724264,63744,FOR - Mechanical Site Preparation (Surface),1,61470,Slope Limitation (<15% to >35%) (Updated),1,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,0,0,0,1495256336
17724264,63744,FOR - Mechanical Site Preparation (Surface),2,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256337
17724264,63744,FOR - Mechanical Site Preparation (Surface),3,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256338
17724264,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256339
17724264,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),1,63707,Surface Water Erosion Hazard with R,1,NA,Not rated; Kfact,NA,Not rated; Kfact,NA,Not rated; Kfact,NA,Not rated; Kfact,0,0,0,1495256340
17724264,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),2,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256341
17724264,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),3,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256342
17724264,330,FOR - Potential Erosion Hazard (Road/Trail),0,330,FOR - Potential Erosion Hazard (Road/Trail),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256343
17724264,330,FOR - Potential Erosion Hazard (Road/Trail),1,637,Slope/Erodibility Limitation (1),1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256344
17724264,330,FOR - Potential Erosion Hazard (Road/Trail),2,363,Slope/Erodibility Limitation (2),1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256345
17724264,330,FOR - Potential Erosion Hazard (Road/Trail),3,635,Slope/Erodibility Limitation (3),1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256346
17724264,330,FOR - Potential Erosion Hazard (Road/Trail),4,642,Slope/Erodibility Limitation (4),1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256347
17724264,330,FOR - Potential Erosion Hazard (Road/Trail),5,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256348
17724264,10458,FOR - Potential Fire Damage Hazard,0,10458,FOR - Potential Fire Damage Hazard,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256349
17724264,10458,FOR - Potential Fire Damage Hazard,1,25157,"Texture/Fragment Limitation (1), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256350
17724264,10458,FOR - Potential Fire Damage Hazard,2,25158,"Texture/Fragment Limitation (2), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256351
17724264,10458,FOR - Potential Fire Damage Hazard,3,25159,"Texture/Fragment Limitation (3), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256352
17724264,10458,FOR - Potential Fire Damage Hazard,4,25160,"Texture/Fragment Limitation (4), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256353
17724264,10458,FOR - Potential Fire Damage Hazard,5,25161,"Texture/Fragment Limitation (5), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256354
17724264,10599,FOR - Potential Seedling Mortality,0,10599,FOR - Potential Seedling Mortality,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256355
17724264,10599,FOR - Potential Seedling Mortality,1,10543,Soil Reaction Limitation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256356
17724264,10599,FOR - Potential Seedling Mortality,2,10596,Low Available Water Limitation,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1495256357
17724264,10599,FOR - Potential Seedling Mortality,3,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256358
17724264,10599,FOR - Potential Seedling Mortality,4,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256359
17724264,297,FOR - Road Suitability (Natural Surface),0,297,FOR - Road Suitability (Natural Surface),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256360
17724264,297,FOR - Road Suitability (Natural Surface),1,323,Slope Limitation (<6% to >12%),1,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,0,0,0,1495256361
17724264,297,FOR - Road Suitability (Natural Surface),2,25133,"Stickiness Limitation (1), Revised",1,NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",NA,"Not rated, Plasticity Index",0,0,0,1495256362
17724264,297,FOR - Road Suitability (Natural Surface),3,25138,"Sand Limitation (1), Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256363
17724264,297,FOR - Road Suitability (Natural Surface),4,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256364
17724264,297,FOR - Road Suitability (Natural Surface),5,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256365
17724264,281,FOR - Soil Rutting Hazard,0,281,FOR - Soil Rutting Hazard,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,1,0,1495256366
17724264,281,FOR - Soil Rutting Hazard,1,15694,Component Kind Misc. and CHIID is null,1,NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",NA,"Not rated, no horizon data",0,0,0,1495256367
17724264,281,FOR - Soil Rutting Hazard,2,20293,Null Horizon Data,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256368
17724264,63746,FOR - Windthrow Hazard,0,63746,FOR - Windthrow Hazard,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256369
17724264,63746,FOR - Windthrow Hazard,1,44491,Low Cohesion (Part 620),1,NA,Not rated; Sieve #200 or PI,NA,Not rated; Sieve #200 or PI,NA,Not rated; Sieve #200 or PI,NA,Not rated; Sieve #200 or PI,0,0,0,1495256370
17724264,63746,FOR - Windthrow Hazard,2,22229,Taxonomic Order is Null,1,NA,"Not Rated, Taxonomic Order, Misc Type",NA,"Not Rated, Taxonomic Order, Misc Type",NA,"Not Rated, Taxonomic Order, Misc Type",NA,"Not Rated, Taxonomic Order, Misc Type",0,0,0,1495256371
17724264,63746,FOR - Windthrow Hazard,3,63738,Windthrow Hillslope Rating,1,0.3,Hillslope position,0.3,Hillslope position,0.3,Hillslope position,0.3,Hillslope position,0,0,0,1495256372
17724264,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1495256373
17724264,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),1,49468,"USFS Region 4, Native Surface Roads - Slope, Frags 75-250mm",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256374
17724264,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),2,49469,"USFS Region 4, Native Surface Roads - Slope, Frags >250mm",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256375
17724264,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),3,56158,"USFS Region 4, Native Surface Roads - Slope and AASHTO GI",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256376
17724264,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),4,56154,"USFS Region 4, Native Surface Roads - Slope and LEP",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256377
17724264,54580,Fragile Soil Index,0,54580,Fragile Soil Index,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256378
17724264,54580,Fragile Soil Index,1,54579,Organic Matter in surface Layer,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256379
17724264,54580,Fragile Soil Index,2,54578,Rooting Depth,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256380
17724264,54580,Fragile Soil Index,3,54638,Slope full range,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256381
17724264,54580,Fragile Soil Index,4,54639,Structure Index of Surface,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256382
17724264,54580,Fragile Soil Index,5,54581,Vegetative Cover,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256383
17724264,825,"GRL - Fencing, Post Depth =<24 inches",0,825,"GRL - Fencing, Post Depth =<24 inches",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256384
17724264,825,"GRL - Fencing, Post Depth =<24 inches",1,826,"GRL-Too Clayey, 0-24 inches",1,NA,"Not rated, content of clay",NA,"Not rated, content of clay",NA,"Not rated, content of clay",NA,"Not rated, content of clay",0,0,0,1495256385
17724264,825,"GRL - Fencing, Post Depth =<24 inches",2,839,"GRL-Fragments >=25% (2 to <75mm), 0-24 inches",1,NA,"Not rated, rock fragments and sieves",NA,"Not rated, rock fragments and sieves",NA,"Not rated, rock fragments and sieves",NA,"Not rated, rock fragments and sieves",0,0,0,1495256386
17724264,825,"GRL - Fencing, Post Depth =<24 inches",3,851,"GRL-Fragments >=5% (>10 in.), 0-24 inches",1,NA,"Not rated, fragments >10",NA,"Not rated, fragments >10",NA,"Not rated, fragments >10",NA,"Not rated, fragments >10",0,0,0,1495256387
17724264,825,"GRL - Fencing, Post Depth =<24 inches",4,855,GRL-Shrink-Swell of Thickest Layer Within 0-24 inches),1,NA,"Not rated, lep",NA,"Not rated, lep",NA,"Not rated, lep",NA,"Not rated, lep",0,0,0,1495256388
17724264,825,"GRL - Fencing, Post Depth =<24 inches",5,239,GRL-Slope <8 to >15%,1,NA,"Not rated, slope",NA,"Not rated, slope",NA,"Not rated, slope",NA,"Not rated, slope",0,0,0,1495256389
17724264,883,"GRL - Fencing, Post Depth =<36 inches",0,883,"GRL - Fencing, Post Depth =<36 inches",0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,1,0,1495256390
17724264,883,"GRL - Fencing, Post Depth =<36 inches",1,877,"GRL-Too Clayey, 0-36 inches",1,NA,"Not rated, content of clay",NA,"Not rated, content of clay",NA,"Not rated, content of clay",NA,"Not rated, content of clay",0,0,0,1495256391
17724264,883,"GRL - Fencing, Post Depth =<36 inches",2,882,"GRL-Too Sandy, 0-36 inches",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256392
17724264,883,"GRL - Fencing, Post Depth =<36 inches",3,878,"GRL-Shrink-Swell of Thickest Layer, 0-36 inches",1,NA,"Not rated, lep",NA,"Not rated, lep",NA,"Not rated, lep",NA,"Not rated, lep",0,0,0,1495256393
17724264,883,"GRL - Fencing, Post Depth =<36 inches",4,239,GRL-Slope <8 to >15%,1,NA,"Not rated, slope",NA,"Not rated, slope",NA,"Not rated, slope",NA,"Not rated, slope",0,0,0,1495256394
17724264,26588,Ground Penetrating Radar Penetration,0,26588,Ground Penetrating Radar Penetration,0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1495256395
17724264,26588,Ground Penetrating Radar Penetration,1,26595,"GPR - Attenuation Due to Clay, Water, and Exchangeable Ions",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,1,0,0,1495256396
17724264,26588,Ground Penetrating Radar Penetration,2,34171,"GPR - Attenuation Due to Salts, Sulfates, and Carbonates",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256397
17724264,25190,MIL - Bivouac Areas (DOD),0,25190,MIL - Bivouac Areas (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256398
17724264,25190,MIL - Bivouac Areas (DOD),1,10192,Slope 8 to > 15%,1,NA,Not rated; Slope,NA,Not rated; Slope,NA,Not rated; Slope,NA,Not rated; Slope,0,0,0,1495256399
17724264,25190,MIL - Bivouac Areas (DOD),2,41905,Ksat Minimum 0.42 to 4.2 um/sec; 0 to 100cm,1,NA,Not Rated; Ksat,NA,Not Rated; Ksat,NA,Not Rated; Ksat,NA,Not Rated; Ksat,0,0,0,1495256400
17724264,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),0,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256401
17724264,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),1,10192,Slope 8 to > 15%,1,NA,Not rated; Slope,NA,Not rated; Slope,NA,Not rated; Slope,NA,Not rated; Slope,0,0,0,1495256402
17724264,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),2,34231,"Fragments >75mm, 15 to 50% by Wght. Av. 0-48""",1,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,0,0,0,1495256403
17724264,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),3,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495256404
17724264,25192,MIL - Excavations for Individual Fighting Position (DOD),0,25192,MIL - Excavations for Individual Fighting Position (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256405
17724264,25192,MIL - Excavations for Individual Fighting Position (DOD),1,34338,"Fragments >75mm, 20 to 65% by Wght. Av. 0-20""",1,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,0,0,0,1495256406
17724264,25193,MIL - Excavations for Vehicle Fighting Position (DOD),0,25193,MIL - Excavations for Vehicle Fighting Position (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256407
17724264,25193,MIL - Excavations for Vehicle Fighting Position (DOD),1,10192,Slope 8 to > 15%,1,NA,Not rated; Slope,NA,Not rated; Slope,NA,Not rated; Slope,NA,Not rated; Slope,0,0,0,1495256408
17724264,25193,MIL - Excavations for Vehicle Fighting Position (DOD),2,34347,"Fragments >75mm, 15 to 50% by Wght. Av. 0-72""",1,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,NA,Not rated; large stones,0,0,0,1495256409
17724264,25193,MIL - Excavations for Vehicle Fighting Position (DOD),3,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1495256410
17724264,25194,MIL - Helicopter Landing Zones (DOD),0,25194,MIL - Helicopter Landing Zones (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256411
17724264,25194,MIL - Helicopter Landing Zones (DOD),1,25216,Slopes 3 to 8%,1,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,NA,Not rated; slope,0,0,0,1495256412
17724264,25194,MIL - Helicopter Landing Zones (DOD),2,41912,"Silty Surface, revised",1,NA,Not rated; Taxonomic or texture class,NA,Not rated; Taxonomic or texture class,NA,Not rated; Taxonomic or texture class,NA,Not rated; Taxonomic or texture class,0,0,0,1495256413
17724264,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),0,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256414
17724264,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),1,25660,"MIL - Soil Strength Veh-1, VCI-1 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256415
17724264,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),2,34614,MIL - Slope Military Vehicle Type 1 & 2,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256416
17724264,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),3,25689,"MIL - Stickiness Veh. 1,2 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256417
17724264,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),4,25676,"MIL - Slipperiness Veh. 1,2 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256418
17724264,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),0,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256419
17724264,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),1,25661,"MIL - Soil Strength Veh-1, VCI-50 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256420
17724264,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),2,34614,MIL - Slope Military Vehicle Type 1 & 2,1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256421
17724264,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),3,25689,"MIL - Stickiness Veh. 1,2 wet season, Revised",1,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1495256422
